date,area_name,population,water_supplied_liters,water_consumed_liters,temperature_c,rainfall_mm,humidity_percent,complaints_count,leak_reports,supply_status
2024-01-05,Ondipudur,13058,315948,114200,32.0,122.3,81.2,26,4,Low Pressure
2024-01-05,Hope College,4628,221445,214226,30.6,19.9,45.6,11,2,Delayed
2024-01-05,Chinniyampalayam,4856,239510,270972,28.2,127.4,85.4,30,8,Delayed
2024-01-05,Neelikonampalayam,20815,67461,150123,28.0,119.3,65.2,8,4,Low Pressure
2024-01-05,Podanur,6259,233921,198930,29.1,81.1,83.0,22,7,Delayed
2024-01-05,Kuniyamuthur,18007,305754,133555,28.1,73.6,70.6,27,4,Delayed
2024-01-05,Sundarapuram,6267,343456,274448,38.0,47.6,70.9,17,11,Delayed
2024-01-05,Perur,24930,104014,293166,35.3,83.4,50.1,4,7,Low Pressure
2024-01-05,Madukkarai,14951,151575,145040,22.9,23.4,93.6,29,7,No Supply
2024-01-05,Kurichi,3442,284834,170906,23.4,13.9,55.4,26,9,Delayed
2024-01-05,Kuniamuthur,21693,175598,300100,26.2,126.0,50.8,34,6,Low Pressure
2024-01-05,Malumichampatti,3785,262747,68800,22.6,85.0,52.6,16,5,No Supply
2024-01-05,Selvapuram,6236,62352,183004,30.8,106.7,86.7,2,9,Low Pressure
2024-01-05,Vellalore,20823,186060,237954,24.2,71.0,78.9,20,11,Delayed
2024-01-05,Chettipalayam,3358,179619,149931,31.5,140.0,52.5,33,10,No Supply
2024-01-05,Irugur,9652,342363,124965,31.2,86.9,55.1,20,7,No Supply
2024-01-05,Sulur,17852,299779,256846,38.4,127.3,81.1,11,5,Normal
2024-01-05,Nallampalayam,15021,86086,329003,22.0,95.3,68.3,11,5,Normal
2024-01-05,Annur,3882,185074,180351,22.7,105.6,69.6,10,0,Low Pressure
2024-01-05,Mettupalayam Road,16527,324598,232170,30.2,68.9,73.9,13,10,Low Pressure
2024-01-05,PN Palayam,24083,78354,56142,31.6,112.9,68.8,8,7,No Supply
2024-01-05,Tatabad,10084,330160,314528,36.2,125.0,48.1,2,10,Normal
2024-01-05,Lakshmi Mills,16324,84045,231948,37.7,2.7,68.8,28,5,Delayed
2024-01-05,Five Roads,6906,178325,69337,23.4,41.9,62.9,1,8,No Supply
2024-01-05,Puliakulam,18906,109847,108653,38.2,1.2,94.9,7,9,Normal
2024-01-05,Udayampalayam,14590,201958,213864,32.4,9.7,45.3,7,4,No Supply
2024-01-05,Ramanathapuram,10295,71390,156752,36.2,85.9,49.4,8,1,Low Pressure
2024-01-05,Trichy Road,18743,182115,58605,21.4,42.9,72.5,13,11,Normal
2024-01-05,Peedampalli,14948,70207,268401,21.1,14.1,88.4,1,7,Normal
2024-01-05,Kovilpalayam,15449,247771,287199,29.6,20.3,80.5,30,11,Low Pressure
2024-01-05,Idigarai,5951,208694,173853,23.7,37.3,46.1,0,0,Normal
2024-01-05,NGGO Colony,3436,182258,161668,28.5,106.3,54.4,22,9,Low Pressure
2024-01-05,Sitra,24959,85235,50159,30.5,64.8,56.7,23,5,Low Pressure
2024-01-05,Vilangudi,21691,290604,237450,35.0,38.0,69.8,13,1,Low Pressure
2024-01-05,Edayarpalayam,10927,236481,229838,22.0,104.8,60.9,30,0,Low Pressure
2024-01-05,Karumathampatti,21268,259775,112551,36.1,0.5,57.3,28,11,Delayed
2024-01-05,Kovaipudur,7728,79008,252346,25.9,118.0,60.7,17,2,Normal
2024-01-05,Telungupalayam,5224,239767,291060,23.1,5.9,73.2,26,8,No Supply
2024-01-05,Sivanandhapuram,9318,203252,148538,33.0,135.2,83.1,16,3,Delayed
2024-01-05,Appanaickenpatti,24272,262440,128356,29.6,88.8,95.0,16,4,Low Pressure
2024-01-05,Vadavalli West,24807,210043,116914,29.2,29.2,63.4,6,8,Normal
2024-01-05,Kamarajar Road,5257,349508,206044,28.5,100.8,63.6,10,5,No Supply
2024-01-05,Red Fields,5005,242240,264764,26.3,19.1,77.6,17,2,No Supply
2024-01-05,Bharathi Nagar,19363,339067,112261,24.6,124.6,59.4,34,8,Normal
2024-01-05,Balaji Nagar,7213,201365,112507,22.8,96.3,57.1,23,1,Low Pressure
2024-01-05,Sri Ram Nagar,11016,273666,232885,30.6,83.3,45.5,24,3,Low Pressure
2024-01-05,Vivekananda Nagar,22643,337337,273461,34.7,63.7,58.4,16,7,No Supply
2024-01-05,Shanmuga Nagar,5745,326010,213317,21.3,107.8,85.4,33,4,Low Pressure
2024-01-05,Subramaniyapuram,23447,89336,105350,30.3,48.7,63.6,15,10,Normal
2024-01-05,Ram Nagar,23963,241196,114110,33.2,76.6,86.5,22,8,No Supply
2024-01-05,Alagesan Road,16767,333452,290853,23.7,125.9,80.5,28,1,Low Pressure
2024-01-05,Nehru Nagar,22660,93870,153547,29.5,8.1,92.9,8,6,Normal
2024-01-05,Sowripalayam,13847,269329,307354,38.3,10.6,63.3,25,11,Delayed
2024-01-05,Avarampalayam,13601,173688,270460,26.0,137.4,71.4,3,11,Delayed
2024-01-05,Chokkampudur,11682,256416,82430,37.5,40.7,68.5,30,8,Low Pressure
2024-01-05,Marudhamalai Road,6313,202105,328385,21.1,88.3,67.4,32,1,Low Pressure
2024-01-05,Thirumalayampalayam,21330,144703,285796,38.3,86.9,91.4,17,9,Low Pressure
2024-01-06,Gandhipuram,4932,103527,274490,33.1,19.2,94.7,10,11,No Supply
2024-01-06,RS Puram,12797,88328,162911,32.5,69.8,65.3,25,8,No Supply
2024-01-06,Saibaba Colony,24642,296562,173765,21.2,2.0,86.5,28,10,Normal
2024-01-06,Peelamedu,4296,285898,326266,30.4,136.8,82.9,12,9,No Supply
2024-01-06,Ukkadam,13717,332355,161086,25.2,64.2,84.1,19,7,Low Pressure
2024-01-06,Singanallur,11277,218763,127960,36.0,109.8,63.8,27,9,Delayed
2024-01-06,Ganapathy,13410,215604,178727,35.5,24.9,70.7,26,5,Normal
2024-01-06,Saravanampatti,18514,293820,286994,37.1,0.1,90.1,26,1,Delayed
2024-01-06,Kalapatti,5176,167096,142764,29.7,89.0,49.5,29,2,Delayed
2024-01-06,Thudiyalur,6696,186310,201385,27.4,110.3,57.6,19,4,Delayed
2024-01-06,Koundampalayam,4105,123811,232385,37.2,122.8,93.7,22,9,Delayed
2024-01-06,Vadavalli,23170,331400,293588,21.6,24.5,88.3,28,3,Normal
2024-01-06,Race Course,5871,106002,99812,30.3,106.2,59.1,6,6,Delayed
2024-01-06,Town Hall,9297,329956,111844,34.7,115.2,89.4,28,7,Normal
2024-01-06,Sidhapudur,12583,153330,275391,36.4,29.0,48.6,3,9,Delayed
2024-01-06,Avinashi Road,15258,238048,95095,21.9,101.7,83.7,23,9,No Supply
2024-01-06,Ondipudur,19673,182808,208128,30.7,39.5,66.3,4,4,Low Pressure
2024-01-06,Hope College,7776,109976,315976,22.1,50.7,81.2,6,6,Low Pressure
2024-01-06,Chinniyampalayam,22540,248799,88578,21.9,26.8,60.5,4,6,Low Pressure
2024-01-06,Neelikonampalayam,5749,204228,75711,35.7,25.4,63.5,15,7,Low Pressure
2024-01-06,Podanur,5708,340519,65088,27.9,58.0,82.7,31,10,Low Pressure
2024-01-06,Kuniyamuthur,15541,199784,255776,38.1,5.9,58.3,3,3,Delayed
2024-01-06,Sundarapuram,3152,311514,192180,22.8,71.9,70.4,16,8,Delayed
2024-01-06,Perur,23583,145774,248522,35.5,17.1,51.3,16,1,Delayed
2024-01-06,Madukkarai,3680,275516,71644,24.8,93.1,52.9,16,0,No Supply
2024-01-06,Kurichi,21287,322318,142268,38.0,69.5,64.0,14,3,No Supply
2024-01-06,Kuniamuthur,4151,261554,84675,23.2,111.7,75.8,33,6,No Supply
2024-01-06,Malumichampatti,22356,130533,237256,30.6,75.7,66.5,4,10,No Supply
2024-01-06,Selvapuram,3389,302188,287501,30.9,55.5,51.6,9,8,No Supply
2024-01-06,Vellalore,19835,185355,77798,26.7,114.3,70.1,7,6,Low Pressure
2024-01-06,Chettipalayam,19311,346479,323586,21.2,94.4,47.6,11,4,Delayed
2024-01-06,Irugur,19523,308709,191880,36.8,84.8,57.4,32,1,No Supply
2024-01-06,Sulur,22944,141938,267813,27.0,7.9,63.7,3,0,Normal
2024-01-06,Nallampalayam,16395,135277,172332,22.8,38.9,58.8,9,8,Normal
2024-01-06,Annur,8788,289577,236384,22.9,76.7,93.9,4,1,Low Pressure
2024-01-06,Mettupalayam Road,17256,278800,176155,22.3,84.8,70.8,34,1,No Supply
2024-01-06,PN Palayam,13825,195189,140265,31.9,10.8,48.8,19,10,Normal
2024-01-06,Tatabad,16237,255691,111842,32.2,90.8,58.4,33,5,Delayed
2024-01-06,Lakshmi Mills,4742,323450,53849,29.1,94.1,74.2,1,3,Normal
2024-01-06,Five Roads,5642,246633,196510,24.8,131.5,45.3,21,3,Low Pressure
2024-01-06,Puliakulam,21845,309880,243984,21.3,81.6,57.7,18,0,Low Pressure
2024-01-06,Udayampalayam,14683,136872,314237,24.4,94.1,93.9,16,9,Low Pressure
2024-01-06,Ramanathapuram,21202,138513,232003,34.5,128.0,66.7,14,3,Normal
2024-01-06,Trichy Road,5426,314024,180970,21.2,82.5,75.7,19,7,Delayed
2024-01-06,Peedampalli,13996,183030,145667,21.2,34.8,55.7,4,10,No Supply
2024-01-06,Kovilpalayam,24281,172935,60442,29.3,102.6,75.3,10,1,Low Pressure
2024-01-06,Idigarai,20910,217221,327068,35.2,55.6,70.7,26,7,Delayed
2024-01-06,NGGO Colony,19873,83248,224588,31.5,75.4,58.4,27,0,Low Pressure
2024-01-06,Sitra,24128,203927,135178,29.2,88.2,57.4,14,11,Low Pressure
2024-01-06,Vilangudi,19446,166133,322895,29.0,3.1,60.1,6,10,Low Pressure
2024-01-06,Edayarpalayam,11003,259886,188368,34.8,57.4,77.8,0,5,Low Pressure
2024-01-06,Karumathampatti,16652,327247,296404,35.2,132.0,82.3,2,3,Delayed
2024-01-06,Kovaipudur,20186,310819,62356,21.1,129.4,67.2,22,8,Normal
2024-01-06,Telungupalayam,3060,186270,326531,36.7,115.9,55.8,31,4,No Supply
2024-01-06,Sivanandhapuram,9121,141257,111753,37.9,122.7,50.1,8,5,Delayed
2024-01-06,Appanaickenpatti,21978,116358,116197,30.4,111.2,89.2,11,6,No Supply
2024-01-06,Vadavalli West,19322,66968,240920,23.9,94.3,54.0,22,0,Delayed
2024-01-06,Kamarajar Road,6687,306356,173364,34.2,72.1,53.1,32,0,Low Pressure
2024-01-06,Red Fields,10081,212185,149977,32.4,81.5,50.9,27,10,Low Pressure
2024-01-06,Bharathi Nagar,5294,238933,147406,25.2,30.7,93.0,7,10,Normal
2024-01-06,Balaji Nagar,11328,75534,86320,30.7,97.5,80.1,0,1,Low Pressure
2024-01-06,Sri Ram Nagar,8618,293612,237125,31.4,3.1,92.3,28,6,No Supply
2024-01-06,Vivekananda Nagar,24335,305017,170076,28.1,125.4,55.2,0,0,Low Pressure
2024-01-06,Shanmuga Nagar,15816,99082,173130,29.5,78.5,76.4,31,9,No Supply
2024-01-06,Subramaniyapuram,12359,296187,92056,30.6,117.1,86.1,15,8,Delayed
2024-01-06,Ram Nagar,14186,293192,50717,30.2,114.9,65.2,14,2,Delayed
2024-01-06,Alagesan Road,6764,97405,73185,37.2,28.5,48.3,21,5,No Supply
2024-01-06,Nehru Nagar,8991,267139,168094,22.2,90.8,48.7,1,5,Delayed
2024-01-06,Sowripalayam,19915,236348,129698,22.3,102.1,75.4,3,10,No Supply
2024-01-06,Avarampalayam,5890,169162,320170,27.8,116.4,87.1,8,11,Delayed
2024-01-06,Chokkampudur,20889,235607,295144,31.5,59.6,72.4,31,9,No Supply
2024-01-06,Marudhamalai Road,23176,123972,150922,24.1,27.3,89.5,28,9,Normal
2024-01-06,Thirumalayampalayam,13966,339518,297572,32.8,124.5,73.9,21,9,No Supply
2024-01-07,Gandhipuram,6516,99178,66999,26.6,33.8,55.7,29,11,Low Pressure
2024-01-07,RS Puram,13539,170986,282654,31.0,81.9,51.7,25,6,Low Pressure
2024-01-07,Saibaba Colony,10485,303056,162701,33.5,37.0,92.0,29,0,Low Pressure
2024-01-07,Peelamedu,18020,97019,311497,26.0,91.7,86.2,9,6,Normal
2024-01-07,Ukkadam,4230,185814,75939,34.9,104.7,52.5,7,0,Normal
2024-01-07,Singanallur,9718,211956,206255,25.4,78.0,46.9,5,8,No Supply
2024-01-07,Ganapathy,3365,303386,225607,26.9,126.1,94.8,17,1,No Supply
2024-01-07,Saravanampatti,5378,241429,267980,22.2,13.3,94.9,30,10,No Supply
2024-01-07,Kalapatti,17908,83386,227826,31.3,42.6,60.9,34,3,Delayed
2024-01-07,Thudiyalur,22348,261202,75525,31.2,43.8,77.7,34,5,Low Pressure
2024-01-07,Koundampalayam,13701,227679,133178,21.1,131.4,65.7,9,2,Normal
2024-01-07,Vadavalli,3067,131196,120014,34.2,94.7,51.9,24,3,No Supply
2024-01-07,Race Course,21642,71094,317885,27.7,86.6,76.7,4,2,Normal
2024-01-07,Town Hall,5827,90257,102691,37.9,70.6,92.5,17,10,Delayed
2024-01-07,Sidhapudur,9837,238646,272123,30.0,96.7,79.9,9,5,Delayed
2024-01-07,Avinashi Road,9982,313187,89104,24.2,98.7,67.8,16,1,No Supply
2024-01-07,Ondipudur,7529,274127,324336,32.0,97.9,86.9,19,5,Delayed
2024-01-07,Hope College,10323,248505,186285,36.9,81.8,86.7,1,3,Low Pressure
2024-01-07,Chinniyampalayam,12802,346663,306875,27.4,7.3,46.6,25,0,No Supply
2024-01-07,Neelikonampalayam,21771,85517,265558,30.0,136.7,79.2,26,4,Delayed
2024-01-07,Podanur,6327,180318,245490,24.6,30.3,79.6,30,6,Normal
2024-01-07,Kuniyamuthur,4230,200148,119341,23.3,48.7,66.8,11,0,Normal
2024-01-07,Sundarapuram,6135,263561,141036,22.5,54.0,48.6,33,10,No Supply
2024-01-07,Perur,7145,92101,52775,22.8,23.4,52.4,2,4,Low Pressure
2024-01-07,Madukkarai,17119,281767,235639,21.2,21.8,55.4,7,7,No Supply
2024-01-07,Kurichi,20033,313347,239052,26.4,136.6,53.5,3,1,No Supply
2024-01-07,Kuniamuthur,15453,209886,199335,23.8,11.6,69.2,10,11,Low Pressure
2024-01-07,Malumichampatti,13335,332836,95541,35.1,42.5,60.6,22,0,Normal
2024-01-07,Selvapuram,22702,347710,302084,28.5,64.2,81.3,17,2,No Supply
2024-01-07,Vellalore,16223,133616,137438,24.6,6.3,51.3,12,0,No Supply
2024-01-07,Chettipalayam,5440,91379,286500,29.8,103.8,69.6,18,11,Delayed
2024-01-07,Irugur,3226,211599,323295,26.9,63.6,83.1,12,0,Normal
2024-01-07,Sulur,4252,131045,194972,31.4,68.5,77.2,3,11,Delayed
2024-01-07,Nallampalayam,16383,169388,248303,26.0,18.4,87.7,29,2,No Supply
2024-01-07,Annur,21050,329045,167473,37.3,84.5,73.8,7,8,Low Pressure
2024-01-07,Mettupalayam Road,14874,284137,326223,22.6,77.9,87.3,4,3,Normal
2024-01-07,PN Palayam,7820,267609,201014,31.6,105.2,76.2,19,3,Normal
2024-01-07,Tatabad,3336,129504,149214,24.6,41.2,56.9,26,6,Low Pressure
2024-01-07,Lakshmi Mills,11519,151911,247742,37.4,65.5,68.3,24,6,Low Pressure
2024-01-07,Five Roads,13997,290097,247478,37.8,52.6,80.4,17,10,Normal
2024-01-07,Puliakulam,17996,241871,293154,32.1,127.5,70.5,30,4,Delayed
2024-01-07,Udayampalayam,13623,181757,103664,36.4,130.0,94.8,34,10,Low Pressure
2024-01-07,Ramanathapuram,6791,282472,281182,29.4,108.3,90.7,7,7,Delayed
2024-01-07,Trichy Road,18549,287434,282679,24.6,7.8,73.4,30,0,Normal
2024-01-07,Peedampalli,13655,316505,157228,36.4,116.9,91.4,21,1,Low Pressure
2024-01-07,Kovilpalayam,3191,164135,267314,28.5,41.0,61.6,1,7,Delayed
2024-01-07,Idigarai,12062,70234,107616,32.8,26.9,59.8,3,5,Low Pressure
2024-01-07,NGGO Colony,14939,286572,181379,33.2,76.0,62.3,18,9,No Supply
2024-01-07,Sitra,17330,261499,317136,22.6,138.8,72.1,11,7,No Supply
2024-01-07,Vilangudi,19079,295889,229075,24.6,23.1,57.0,11,7,Delayed
2024-01-07,Edayarpalayam,13988,314488,155982,30.0,34.5,68.5,8,9,No Supply
2024-01-07,Karumathampatti,14273,330146,157524,23.1,131.8,84.2,34,11,Normal
2024-01-07,Kovaipudur,14956,337785,318449,36.4,49.9,82.9,3,6,No Supply
2024-01-07,Telungupalayam,5230,66511,164816,28.9,102.2,92.0,20,8,No Supply
2024-01-07,Sivanandhapuram,8552,137525,63780,34.2,74.4,59.4,14,9,Low Pressure
2024-01-07,Appanaickenpatti,22309,114195,75901,32.4,81.7,64.5,5,0,Delayed
2024-01-07,Vadavalli West,10279,116683,222502,32.9,130.4,86.0,21,7,Delayed
2024-01-07,Kamarajar Road,13178,201449,103592,38.0,11.6,57.7,4,9,Normal
2024-01-07,Red Fields,4716,303767,70922,38.7,30.1,48.4,1,0,No Supply
2024-01-07,Bharathi Nagar,17011,62866,162669,36.5,31.2,88.7,12,10,No Supply
2024-01-07,Balaji Nagar,9078,181724,112901,28.6,111.1,46.6,20,7,Delayed
2024-01-07,Sri Ram Nagar,16558,192659,171688,33.5,64.1,56.3,0,0,Normal
2024-01-07,Vivekananda Nagar,14454,239689,215289,35.8,114.9,68.9,15,7,Low Pressure
2024-01-07,Shanmuga Nagar,23142,180592,284000,31.0,21.8,86.7,13,5,Delayed
2024-01-07,Subramaniyapuram,9509,297069,92222,23.5,80.7,83.1,12,0,Delayed
2024-01-07,Ram Nagar,12460,159319,306674,21.3,95.1,48.8,22,8,Low Pressure
2024-01-07,Alagesan Road,14268,208441,192867,25.5,91.6,76.0,3,0,Normal
2024-01-07,Nehru Nagar,7621,118829,326863,25.3,71.7,83.7,34,0,Delayed
2024-01-07,Sowripalayam,21323,78019,90863,37.9,6.6,61.0,16,6,Delayed
2024-01-07,Avarampalayam,20457,229024,150706,27.4,57.8,78.8,13,4,No Supply
2024-01-07,Chokkampudur,17062,238173,119443,31.0,4.1,90.4,3,9,No Supply
2024-01-07,Marudhamalai Road,19223,308044,186385,31.0,32.4,70.1,30,8,Delayed
2024-01-07,Thirumalayampalayam,12772,246950,108219,37.5,89.0,76.5,34,9,Low Pressure
2024-01-08,Gandhipuram,8316,207878,269707,29.0,125.1,77.9,29,5,No Supply
2024-01-08,RS Puram,4657,177229,102227,34.8,70.1,66.7,14,7,Low Pressure
2024-01-08,Saibaba Colony,19991,249651,118207,36.9,78.3,86.4,16,3,Delayed
2024-01-08,Peelamedu,14088,119807,93461,28.9,18.5,64.1,10,10,Low Pressure
2024-01-08,Ukkadam,16704,116635,290909,33.4,16.9,91.9,22,9,Delayed
2024-01-08,Singanallur,19508,145166,259988,26.5,76.5,65.9,27,1,Normal
2024-01-08,Ganapathy,5415,126253,141128,33.4,47.7,85.2,24,2,No Supply
2024-01-08,Saravanampatti,10905,168297,256946,25.2,116.2,92.4,6,6,Normal
2024-01-08,Kalapatti,5941,65695,89169,37.7,58.7,47.5,10,0,Delayed
2024-01-08,Thudiyalur,20937,252994,51881,38.0,109.4,60.7,11,11,Normal
2024-01-08,Koundampalayam,8877,99553,185758,25.9,126.6,63.7,11,10,Normal
2024-01-08,Vadavalli,16374,273456,70855,25.7,12.3,49.5,27,5,Normal
2024-01-08,Race Course,18972,183805,165657,32.9,121.9,83.0,28,2,Delayed
2024-01-08,Town Hall,15515,203277,170243,23.9,80.1,85.3,26,6,No Supply
2024-01-08,Sidhapudur,16971,140152,54926,27.5,57.2,79.0,4,5,No Supply
2024-01-08,Avinashi Road,19428,94578,136486,35.5,34.5,93.8,21,3,No Supply
2024-01-08,Ondipudur,3931,236968,107062,23.0,90.7,88.8,14,8,No Supply
2024-01-08,Hope College,20416,274303,91347,22.9,6.3,77.8,10,4,Low Pressure
2024-01-08,Chinniyampalayam,21243,120380,94331,22.5,139.0,52.8,6,3,Delayed
2024-01-08,Neelikonampalayam,11681,267288,60068,36.6,40.5,68.4,1,10,No Supply
2024-01-08,Podanur,4161,158064,296686,33.4,115.3,72.8,3,6,Low Pressure
2024-01-08,Kuniyamuthur,15142,150417,239323,21.7,124.6,94.6,0,11,Normal
2024-01-08,Sundarapuram,24889,286921,229971,22.9,17.6,94.0,10,2,No Supply
2024-01-08,Perur,19578,275834,65216,38.0,107.2,45.3,29,3,Low Pressure
2024-01-08,Madukkarai,6867,174456,292471,26.8,92.6,77.6,15,5,Normal
2024-01-08,Kurichi,23947,221050,137592,38.9,25.7,74.7,11,7,Normal
2024-01-08,Kuniamuthur,24067,111033,95256,32.2,112.9,87.1,1,0,Delayed
2024-01-08,Malumichampatti,18995,108803,244549,26.3,92.9,93.3,28,11,Normal
2024-01-08,Selvapuram,5172,171462,197735,27.5,76.5,87.0,23,1,No Supply
2024-01-08,Vellalore,13553,286453,186645,33.9,41.1,71.3,15,3,No Supply
2024-01-08,Chettipalayam,5776,167615,77564,33.2,132.4,59.8,31,10,No Supply
2024-01-08,Irugur,18034,136436,241591,23.3,61.9,47.1,11,0,Normal
2024-01-08,Sulur,21748,276621,285295,35.6,129.4,68.0,33,4,Normal
2024-01-08,Nallampalayam,6866,273363,73382,34.1,109.2,50.9,32,4,Delayed
2024-01-08,Annur,16666,183664,202027,25.6,1.8,72.0,12,10,No Supply
2024-01-08,Mettupalayam Road,13530,304936,98924,22.5,76.8,64.0,4,11,Delayed
2024-01-08,PN Palayam,18960,90791,123290,35.9,136.8,65.2,25,2,No Supply
2024-01-08,Tatabad,20965,217753,139524,26.5,56.4,78.6,5,7,Normal
2024-01-08,Lakshmi Mills,24615,194066,250352,32.4,18.0,73.9,11,3,Normal
2024-01-08,Five Roads,6144,139526,293459,28.7,139.3,49.6,12,11,Normal
2024-01-08,Puliakulam,16397,208955,224131,29.9,111.5,56.6,7,3,No Supply
2024-01-08,Udayampalayam,10977,77241,102975,26.1,41.7,58.9,8,3,No Supply
2024-01-08,Ramanathapuram,23690,144719,113014,38.6,66.4,48.3,10,9,Low Pressure
2024-01-08,Trichy Road,18882,144577,299106,33.4,35.3,60.4,27,0,Delayed
2024-01-08,Peedampalli,16543,61466,279638,32.5,65.3,54.5,25,5,Low Pressure
2024-01-08,Kovilpalayam,11106,268434,268532,21.4,44.2,47.8,24,5,Low Pressure
2024-01-08,Idigarai,13355,75989,321434,37.8,94.7,60.4,27,5,Normal
2024-01-08,NGGO Colony,10382,142666,238728,27.8,8.7,62.0,13,2,Low Pressure
2024-01-08,Sitra,23827,120354,68157,27.4,56.1,50.8,24,2,Low Pressure
2024-01-08,Vilangudi,19890,155790,122255,29.2,55.6,67.8,24,9,Delayed
2024-01-08,Edayarpalayam,13064,91728,329720,24.2,36.7,71.3,26,3,Normal
2024-01-08,Karumathampatti,5560,328011,130820,33.2,5.3,76.0,25,3,Normal
2024-01-08,Kovaipudur,13310,123965,147799,27.2,112.4,72.0,26,8,Low Pressure
2024-01-08,Telungupalayam,24659,322651,208223,31.1,121.8,63.6,16,6,No Supply
2024-01-08,Sivanandhapuram,8037,88633,262456,35.9,11.2,68.8,11,3,Low Pressure
2024-01-08,Appanaickenpatti,18449,88926,154700,23.2,122.5,93.5,5,5,No Supply
2024-01-08,Vadavalli West,12927,268535,167333,29.5,59.2,94.8,29,8,Low Pressure
2024-01-08,Kamarajar Road,5080,217195,100013,21.4,137.6,49.3,28,0,Delayed
2024-01-08,Red Fields,4725,215918,161361,32.6,53.3,47.7,2,6,Delayed
2024-01-08,Bharathi Nagar,19081,217419,279797,24.9,62.0,47.4,10,3,Delayed
2024-01-08,Balaji Nagar,16009,349987,79793,35.4,77.7,86.3,5,9,Normal
2024-01-08,Sri Ram Nagar,14348,318191,173099,21.3,67.0,46.1,21,4,Delayed
2024-01-08,Vivekananda Nagar,6124,186202,127606,27.7,87.5,45.6,2,2,Low Pressure
2024-01-08,Shanmuga Nagar,5395,150140,61781,27.9,119.7,92.6,2,7,No Supply
2024-01-08,Subramaniyapuram,23470,330675,92674,22.1,10.0,73.7,12,2,No Supply
2024-01-08,Ram Nagar,23283,263085,115524,21.9,13.7,47.2,21,7,Normal
2024-01-08,Alagesan Road,17308,151563,277328,26.9,82.5,67.7,24,1,No Supply
2024-01-08,Nehru Nagar,4689,249933,80063,33.3,23.3,48.0,5,4,Delayed
2024-01-08,Sowripalayam,8649,315116,240285,26.1,94.1,53.5,27,2,No Supply
2024-01-08,Avarampalayam,16983,146126,212023,32.8,81.1,46.1,33,2,Low Pressure
2024-01-08,Chokkampudur,12095,315493,129823,38.3,16.1,69.5,4,8,No Supply
2024-01-08,Marudhamalai Road,4141,183246,134817,33.2,76.6,68.8,11,1,Delayed
2024-01-08,Thirumalayampalayam,4784,81650,220521,36.7,116.3,56.2,0,2,Delayed
2024-01-09,Gandhipuram,14126,246443,201990,25.9,102.4,63.6,27,10,No Supply
2024-01-09,RS Puram,22581,261904,237428,33.5,19.6,65.8,15,5,Normal
2024-01-09,Saibaba Colony,18997,344981,226111,34.8,139.2,45.6,21,4,Low Pressure
2024-01-09,Peelamedu,9040,178248,322448,27.4,42.4,81.5,22,10,Low Pressure
2024-01-09,Ukkadam,8974,178222,133860,29.5,77.5,73.5,17,7,Delayed
2024-01-09,Singanallur,7530,81638,313217,21.8,97.9,61.5,30,4,Low Pressure
2024-01-09,Ganapathy,5159,108940,129436,28.9,44.4,90.6,27,0,No Supply
2024-01-09,Saravanampatti,21369,160485,290970,26.1,102.8,46.2,13,1,No Supply
2024-01-09,Kalapatti,16058,262258,301839,30.9,57.0,71.1,0,3,Normal
2024-01-09,Thudiyalur,21860,121360,193704,26.7,87.8,85.4,24,5,Delayed
2024-01-09,Koundampalayam,12856,181897,133791,24.6,34.6,60.3,5,4,Low Pressure
2024-01-09,Vadavalli,10237,336319,187263,24.2,101.2,83.6,17,11,No Supply
2024-01-09,Race Course,7476,60515,278872,26.6,41.1,58.3,14,2,Normal
2024-01-09,Town Hall,10987,156502,116323,35.5,124.0,85.8,3,9,Normal
2024-01-09,Sidhapudur,18689,169756,312210,21.9,32.4,89.9,10,2,Normal
2024-01-09,Avinashi Road,14772,310231,62940,33.1,33.5,82.9,6,1,Low Pressure
2024-01-09,Ondipudur,19955,102598,240271,32.6,130.8,60.2,4,6,Delayed
2024-01-09,Hope College,3798,329745,52795,22.0,25.5,93.3,27,9,Delayed
2024-01-09,Chinniyampalayam,4605,137506,290313,23.7,28.9,60.7,4,2,Low Pressure
2024-01-09,Neelikonampalayam,10099,159694,69773,35.1,127.3,63.5,24,11,Delayed
2024-01-09,Podanur,18906,295702,55586,38.2,52.7,62.0,24,5,No Supply
2024-01-09,Kuniyamuthur,23039,96561,256555,31.8,68.0,72.3,12,6,Delayed
2024-01-09,Sundarapuram,18881,70785,122227,23.6,96.6,92.3,28,8,Delayed
2024-01-09,Perur,18511,235486,122573,26.6,112.3,88.1,13,2,Low Pressure
2024-01-09,Madukkarai,20071,212117,166582,34.5,113.7,92.3,31,5,Delayed
2024-01-09,Kurichi,18240,324860,197646,22.5,90.6,76.2,2,5,Normal
2024-01-09,Kuniamuthur,3615,319590,298090,38.3,30.5,49.4,22,8,Delayed
2024-01-09,Malumichampatti,7938,98185,312048,24.4,100.9,70.6,16,2,No Supply
2024-01-09,Selvapuram,20796,233615,214211,37.8,56.3,68.4,30,0,No Supply
2024-01-09,Vellalore,14891,238838,321409,26.5,45.7,48.5,26,1,No Supply
2024-01-09,Chettipalayam,13486,280935,103634,32.3,120.9,51.6,31,3,Normal
2024-01-09,Irugur,12216,101505,152478,27.4,48.2,71.0,6,6,Delayed
2024-01-09,Sulur,6775,349532,133981,38.7,35.0,48.7,13,8,No Supply
